NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR
062814013419,0628140,Pleasant View,06,16692 Landau Ln.,Huntington Beach,CA,92647,06,06059,Orange County,21,33.7201,-117.9752,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0648,06072,06034,2019-2020
062865004418,0628650,Anaheim Hills Elementary,06,6450 E. Serrano,Anaheim,CA,92807,06,06059,Orange County,11,33.83,-117.7608,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004419,0628650,California Elementary,06,1080 N. CA St.,Orange,CA,92867,06,06059,Orange County,12,33.8056,-117.8416,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004420,0628650,Cambridge Elementary,06,425 N. Cambridge,Orange,CA,92866,06,06059,Orange County,12,33.7941,-117.8436,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004421,0628650,Canyon High,06,220 S. Imperial Hwy.,Anaheim,CA,92807,06,06059,Orange County,11,33.8478,-117.7879,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004422,0628650,Canyon Hills,06,260 S. Imperial Hwy.,Anaheim,CA,92807,06,06059,Orange County,11,33.8472,-117.7882,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004423,0628650,Cerro Villa Middle,06,17852 E. Serrano Ave.,Villa Park,CA,92861,06,06059,Orange County,21,33.8202,-117.8183,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004424,0628650,Crescent Elementary,06,5001 Gerda Dr.,Anaheim,CA,92807,06,06059,Orange County,11,33.8511,-117.8077,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06068,06037,2019-2020
062865004425,0628650,El Modena High,06,3920 Spring St.,Orange,CA,92869,06,06059,Orange County,12,33.7905,-117.8114,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004426,0628650,El Rancho Charter,06,181 S. Del Giorgio Rd.,Anaheim,CA,92808,06,06059,Orange County,11,33.8568,-117.7672,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004427,0628650,Esplanade Elementary,06,381 N. Esplanade St.,Orange,CA,92869,06,06059,Orange County,12,33.7929,-117.8089,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004428,0628650,Fairhaven Elementary,06,1415 E. Fairhaven Ave.,Santa Ana,CA,92705,06,06059,Orange County,11,33.7741,-117.8499,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
062865004429,0628650,Fletcher Elementary,06,515 W. Fletcher St.,Orange,CA,92865,06,06059,Orange County,12,33.8301,-117.8577,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004430,0628650,Handy Elementary,06,860 N. Handy St.,Orange,CA,92867,06,06059,Orange County,12,33.8011,-117.8278,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004432,0628650,Imperial Elementary,06,400 S. Imperial Hwy.,Anaheim,CA,92807,06,06059,Orange County,11,33.845,-117.7893,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004433,0628650,Jordan Academy of Language and Computer Science,06,4319 E. Jordan Ave.,Orange,CA,92869,06,06059,Orange County,12,33.7795,-117.8077,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004435,0628650,Lampson Elementary,06,13321 Lampson Ave.,Garden Grove,CA,92840,06,06059,Orange County,21,33.7827,-117.9001,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06069,06034,2019-2020
062865004436,0628650,La Veta Elementary,06,2800 E. La Veta Ave.,Orange,CA,92869,06,06059,Orange County,12,33.7794,-117.8237,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004437,0628650,Linda Vista Elementary,06,1200 N. Cannon St.,Orange,CA,92869,06,06059,Orange County,12,33.8088,-117.7956,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004439,0628650,Nohl Canyon Elementary,06,4100 E. Nohl Ranch Rd.,Anaheim,CA,92807,06,06059,Orange County,11,33.8373,-117.8268,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06068,06037,2019-2020
062865004441,0628650,Orange High,06,525 N. Shaffer St.,Orange,CA,92867,06,06059,Orange County,12,33.7963,-117.8484,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004442,0628650,Palmyra Elementary,06,1325 E. Palmyra Ave.,Orange,CA,92866,06,06059,Orange County,12,33.785,-117.8393,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004443,0628650,Panorama Elementary,06,10512 Crawford Canyon Rd.,Santa Ana,CA,92705,06,06059,Orange County,21,33.7806,-117.7913,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004446,0628650,Portola Middle,06,270 N. Palm Dr.,Orange,CA,92868,06,06059,Orange County,12,33.7901,-117.8681,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004447,0628650,Prospect Elementary,06,379 N. Virage St.,Orange,CA,92869,06,06059,Orange County,12,33.7928,-117.8164,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004448,0628650,Richland Continuation High,06,615 N. Lemon St.,Orange,CA,92867,06,06059,Orange County,12,33.7972,-117.8548,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004451,0628650,Serrano Elementary,06,17741 Serrano Ave.,Villa Park,CA,92861,06,06059,Orange County,21,33.8218,-117.8232,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004453,0628650,Sycamore Elementary,06,340 N. Main St.,Orange,CA,92868,06,06059,Orange County,12,33.7927,-117.8673,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004454,0628650,Taft Elementary,06,1829 N. Cambridge,Orange,CA,92865,06,06059,Orange County,12,33.818,-117.8436,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004455,0628650,Villa Park Elementary,06,10551 Center Dr.,Villa Park,CA,92861,06,06059,Orange County,21,33.8087,-117.8141,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004456,0628650,Villa Park High,06,18042 Taft Ave.,Villa Park,CA,92861,06,06059,Orange County,21,33.8165,-117.817,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865004458,0628650,West Orange Elementary,06,243 S. Bush,Orange,CA,92868,06,06059,Orange County,12,33.7851,-117.8651,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865004459,0628650,Yorba Middle,06,935 N. Cambridge,Orange,CA,92867,06,06059,Orange County,12,33.8036,-117.8435,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865007195,0628650,McPherson Magnet,06,333 S. Prospect St.,Orange,CA,92869,06,06059,Orange County,12,33.7833,-117.8169,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865007196,0628650,Canyon Rim Elementary,06,1090 The Highlands Dr.,Anaheim,CA,92808,06,06059,Orange County,11,33.8451,-117.7419,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865008245,0628650,Olive Elementary,06,3038 N. Magnolia,Orange,CA,92865,06,06059,Orange County,12,33.8393,-117.8439,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0646,06068,06037,2019-2020
062865008246,0628650,Running Springs Elementary,06,8670 E. Running Springs Dr.,Anaheim,CA,92808,06,06059,Orange County,11,33.8589,-117.725,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865009419,0628650,Chapman Hills Elementary,06,170 N. Aspen St.,Orange,CA,92869,06,06059,Orange County,12,33.7895,-117.768,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865010986,0628650,Orange Unified Pre-K SDC,06,5125 E. Gerda Dr.,Anaheim,CA,92807,06,06059,Orange County,11,33.852154,-117.805127,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0639,06068,06037,2019-2020
062865012123,0628650,OUSD Community Day,06,250 S. Yorba St.,Orange,CA,92869,06,06059,Orange County,12,33.7849,-117.8277,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062865012382,0628650,OUSD Home Sch,06,250 S. Yorba St.,Orange,CA,92869,06,06059,Orange County,12,33.7848,-117.8277,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0645,06068,06037,2019-2020
062958002166,0629580,Barrel Springs Elementary,06,3636 Ponderosa Way,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5435,-118.0664,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958002169,0629580,Palmdale Learning Plaza,06,38043 Division St.,Palmdale,CA,93551,06,06037,Los Angeles County,21,34.5735,-118.1306,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958004572,0629580,Ocotillo Elementary,06,38737 Ocotillo Sch Dr.,Palmdale,CA,93551,06,06037,Los Angeles County,21,34.5855,-118.1547,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958004573,0629580,Manzanita Elementary,06,38620 33rd St.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5843,-118.0686,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958004576,0629580,Tamarisk Elementary,06,1843 E. Ave. Q5,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.583062,-118.09542,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958004577,0629580,Tumbleweed Elementary,06,1100 E. Ave. R-4,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5687,-118.1094,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958004578,0629580,Yucca Elementary,06,38440 Second St. E.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5825,-118.1272,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958007129,0629580,Cimarron Elementary,06,36940 45th St. E.,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5526,-118.0488,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958007528,0629580,Quail Valley Elementary,06,37236 58th St. E.,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.559,-118.0242,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958007529,0629580,Shadow Hills Engineering and Design Magnet Academy,06,37315 60th St. E.,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5607,-118.024,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958008727,0629580,Golden Poppy Elementary,06,37802 Rockie Ln.,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5695,-118.0195,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958008728,0629580,Los Amigos - Dual Immersion,06,6640 E. Ave. R-8,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5643,-118.0105,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958008933,0629580,Cactus Medical Health and Technology Magnet Academy,06,3243 E. Ave. R-8,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5664,-118.0705,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958008934,0629580,Desert Rose Elementary,06,37730 27th St. E.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5683,-118.0802,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958009172,0629580,Joshua Hills Elementary,06,3030 Fairfield,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5526,-118.0754,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958009173,0629580,Chaparral Elementary,06,37230 37th St. E.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5591,-118.0618,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958009421,0629580,Palm Tree Elementary,06,326 E. Ave. R,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5716,-118.1242,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958009606,0629580,Buena Vista Elementary,06,37005 Hillcrest Dr.,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5543,-118.0377,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958009608,0629580,Mesquite Elementary,06,37622 43rd St. E.,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5664,-118.0523,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958009609,0629580,Summerwind Elementary,06,39360 Summerwind Dr.,Palmdale,CA,93551,06,06037,Los Angeles County,21,34.5971,-118.1573,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958010905,0629580,Desert Willow Fine Arts Sci and Tech Magnet Acad,06,36555 Sunny Ln.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5457,-118.0819,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958011305,0629580,Yellen Learning Center,06,37015 Goldenview Way,Palmdale,CA,93552,06,06037,Los Angeles County,21,34.5545,-118.0412,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958012221,0629580,Oak Tree Community Day,06,37230 37th St. E.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.5591,-118.0618,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958012870,0629580,Dos Caminos Dual Immersion,06,39066 Palm Tree Way,Palmdale,CA,93551,06,06037,Los Angeles County,21,34.593855,-118.153587,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958013052,0629580,David G. Millen Law and Government Magnet Academy,06,39221 22nd St. W.,Palmdale,CA,93551,06,06037,Los Angeles County,21,34.594989,-118.170598,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958013949,0629580,Innovations Academy of Palmdale,06,38136 35th St. E.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.575734,-118.066518,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958013975,0629580,Palmdale Discovery Center,06,39174 Palm Tree Way,Palmdale,CA,93551,06,06037,Los Angeles County,21,34.594804,-118.154912,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062958014085,0629580,Space Aeronautics Gateway to Exploration Magnet Academy,06,38060 20th St. E.,Palmdale,CA,93550,06,06037,Los Angeles County,21,34.573468,-118.092858,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0625,06036,06021,2019-2020
062970003247,0629700,Cornerstone at Pedregal Elementary,06,6069 Groveoak Pl.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7872,-118.3834,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004609,0629700,Lunada Bay Elementary,06,520 Paseo Lunado,Palos Verdes Estates,CA,90274,06,06037,Los Angeles County,21,33.7683,-118.4175,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004610,0629700,Palos Verdes Intermediate,06,2161 Via Olivera,Palos Verdes Estates,CA,90274,06,06037,Los Angeles County,21,33.7768,-118.4126,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004612,0629700,Mira Catalina Elementary,06,30511 Lucania Dr.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7402,-118.3351,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004615,0629700,Montemalaga Elementary,06,1121 Via Nogales,Palos Verdes Estates,CA,90274,06,06037,Los Angeles County,21,33.7907,-118.3952,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004618,0629700,Point Vicente Elementary,06,30540 Rue de La Pierre,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7566,-118.4081,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004619,0629700,Rancho Vista Elementary,06,4323 Palos Verdes Dr. N.,Rolling Hills Estates,CA,90274,06,06037,Los Angeles County,21,33.7871,-118.3571,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004620,0629700,Miraleste Intermediate,06,29323 Palos Verdes Dr. E.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7536,-118.3302,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004622,0629700,Silver Spur Elementary,06,5500 Ironwood St.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7885,-118.3755,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004623,0629700,Soleado Elementary,06,27800 Longhill Dr.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7741,-118.3679,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970004625,0629700,Vista Grande Elementary,06,7032 Purpleridge Dr.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7708,-118.4024,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970008039,0629700,Dapplegray Elementary,06,3011 Palos Verdes Dr. N.,Rolling Hills Estates,CA,90274,06,06037,Los Angeles County,21,33.7751,-118.3382,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970008173,0629700,Rancho del Mar High (Continuation),06,38 Crest Rd. W.,Rolling Hills,CA,90274,06,06037,Los Angeles County,21,33.7585,-118.359,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970008514,0629700,Ridgecrest Intermediate,06,28915 N.bay Rd.,Rancho Palos Verdes,CA,90275,06,06037,Los Angeles County,21,33.7665,-118.3786,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970010246,0629700,Palos Verdes Peninsula High,06,27118 Silver Spur Rd.,Rolling Hills Estates,CA,90274,06,06037,Los Angeles County,21,33.7783,-118.3733,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970010532,0629700,Palos Verdes High,06,600 Cloyden Rd.,Palos Verdes Estates,CA,90274,06,06037,Los Angeles County,21,33.7806,-118.4196,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062970013461,0629700,Sunrise Pre-School,06,3801 Via La Selva,Palos Verdes Estates,CA,90274,06,06037,Los Angeles County,21,33.8013,-118.3647,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0633,06066,06026,2019-2020
062985004645,0629850,Captain Raymond Collins,06,6125 Coke St.,Long Beach,CA,90805,06,06037,Los Angeles County,11,33.8662,-118.1476,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
062985004646,0629850,Wesley Gaines,06,7340 E. Jackson St.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8851,-118.1699,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985004647,0629850,Buena Vista High,06,3717 Michelson St.,Lakewood,CA,90712,06,06037,Los Angeles County,21,33.8579,-118.1478,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0638,06063,06033,2019-2020
062985004648,0629850,Hollydale,06,5511 Century Blvd.,South Gate,CA,90280,06,06037,Los Angeles County,21,33.9177,-118.1732,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0644,06063,06033,2019-2020
062985004649,0629850,Mark Keppel,06,6630 E. Mark Keppel St.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8939,-118.1806,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985004650,0629850,Abraham Lincoln,06,15324 CA Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8933,-118.1583,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985004651,0629850,Los Cerritos,06,14626 Gundry Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9009,-118.1747,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985004652,0629850,Major Lynn Mokler,06,8571 E. Flower St.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8822,-118.1485,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985004653,0629850,Paramount High,06,14429 S. Downey Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9012,-118.1526,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985004654,0629850,Theodore Roosevelt,06,13451 Merkel Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9109,-118.1568,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985007134,0629850,Frank J. Zamboni,06,15733 S. Orange Ave.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8907,-118.1784,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985007530,0629850,Paramount Unified Community Day,06,14507 Paramount Blvd.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9015,-118.1606,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985008516,0629850,Jefferson Elementary,06,8600 Jefferson St.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8926,-118.1488,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985009986,0629850,Harry Wirtz Elementary,06,8535 Contreras St.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.9019,-118.1508,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
062985010906,0629850,Leona Jackson,06,7220 Jackson St.,Paramount,CA,90723,06,06037,Los Angeles County,21,33.8852,-118.1723,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,0640,06063,06033,2019-2020
