RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
96450,1793,91605,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,145097,145143,145118,145252,145401,145626,145692,145437,145128,144647,144508,144284,143778,143095,142595,142382,141989,141510,141474,142106,142722,143514,143627,144119,144869,146221,147414,148232,149341,150306,150763,151117,151928,152940,154329,155324,156749,157811,159050,159958,160946,162517,164634,166159,167176,168302,169845,171561,173146,174711,176592,178767,180942,182686,184230,186237,188478,190487,192404,194369,196160,197955,199540,201409,203230,205506,207610,209779,211956,214608,217091,219466,221989,224874,227959,231073,234233,237513,241206,244928,248688,252725,257141,261628,265345,268936,272857,276751,280666,284412,289356,294769,299890,303700,308450,314186,321808,328987,336392,344700,354569,363926,372141,379747,388994,398127,406119,413591,420220,428729,436287,444213,450269,457944,466319,475308,484383,494998,503807,510789,516682,521717,528042,531928,537315,540910,544172,546963,546907,546682,546876,548468,548457,547032,545358,546102,545604,544286,540646,536034,530310,523088,515188,507741,500862,493067,480906,466071,449375,435214,420781,406452,394173,383696,374340,362293,352375,344988,340116,335458,331145,327586,325473,325700,325243,324748,324872,326611,327344,326071,327303,328467,332473,331560,331136,329189,329034,327674,324993,323610,322971,322731,319716,317393,313478,313497,313213,312427,310269,308819,309491,309156,308859,308583,308484,309437,311529,313710,315964,318134,321711,325597,329546,334989,339098,345660,352647,360505,366552,372640,379056,387271,394208,400745,405484,408846,413076,415065,418284,420329,422964,424645,426719,428829,430873,432671,435324,437607,441341,445140,448629,449033,450760,453037,456529,458336,460449,462793,465794,471151,474602,478141,479744,484566,488666,493789,496364,500107,503337,508067,511265,513628,516958,520233,525198,529710,535742,539615,543421,547295,552238,556614,562059,566391,570881,575920,582110,587971,591903,595044,598614,600180,601828,602455,604698,606508,607906,606291,602969,601855,605598,611284,613003,612950,613680,616441,619649,623986,630989,639490,648795,656315,661004,665269,672861,683087,692656,701466,709041,716374,721815,727821
96229,1823,90745,Zip,CA,CA,Carson,Los Angeles-Long Beach-Anaheim,Los Angeles County,163275,163221,163090,162964,162878,163001,163173,163244,163001,162991,162901,163128,162553,162087,161870,162127,162585,162697,163254,164016,165142,165702,166305,166936,168579,170319,171762,172835,173556,174356,174239,174439,175076,176383,177890,178794,180109,181376,182872,183820,184873,186522,188720,190258,191433,192579,193992,195329,196407,197211,198322,199743,201396,202545,203763,205375,207250,208807,210392,212268,214091,216017,217875,220089,222031,224481,226458,228608,230240,232611,235132,237826,240454,243295,246256,249367,252582,255648,259178,262712,266789,270692,274635,278510,282324,286070,290170,293695,297492,301294,306436,312073,317292,321974,327560,334037,341309,348192,354927,362837,372022,380900,388691,395640,404588,412837,419868,425804,431509,439408,447091,455425,461960,469766,478335,487557,496430,506418,514736,521873,527988,532881,538715,542355,547902,551736,554735,557144,556590,556216,556243,558147,558607,557630,555977,556333,555407,554614,552564,548930,543893,537396,531134,524389,517296,508982,496897,482038,465323,450023,434386,419517,407418,396712,385805,372498,362973,356854,352968,347902,343248,339183,336124,335151,333452,331832,331529,333223,332305,328400,326357,327011,330251,329308,328958,327108,327102,326295,324164,322830,322120,322724,321149,319823,315643,315113,313632,312778,310309,308038,307843,306456,305442,303790,303673,303468,305240,307011,309063,310429,312231,315594,318285,323318,327497,334303,340047,347202,353046,359017,365280,373390,380818,386525,391277,393935,397634,398282,400125,399473,399887,399662,401351,401593,402510,403174,405252,406796,409379,412648,415830,417259,419719,422295,424873,426744,428489,430755,433043,437668,440168,443838,446023,451839,455724,459962,461147,463689,467736,473112,476613,478255,481192,483432,485906,487074,489565,492006,495685,500052,503420,505877,509777,514088,518738,523109,527991,531979,536204,540057,543962,544552,544237,543453,543691,544122,544396,542909,541396,542147,546271,550774,551500,550485,550221,551929,554808,558703,561376,566030,570134,575474,576772,578233,582728,590354,598316,605452,611141,616193,622609,628904
96238,1857,90804,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,134015,134111,133871,133601,133635,134119,135003,135403,135842,136180,136595,136734,136341,135850,136182,137072,137586,137311,136802,137368,137850,138459,139010,140464,142631,145148,146882,148308,149607,151273,152325,152995,154128,155374,156573,156925,157687,158302,159224,159733,160628,161975,164032,165829,167063,168655,170631,172938,174772,176162,178373,180611,183245,184698,185678,185938,186799,187643,189507,190967,192004,192693,192706,193693,194496,197028,200054,204082,207430,210422,212162,214356,217535,222347,227805,232810,237010,240613,243935,247762,252173,257458,263130,269103,273153,276491,278842,282016,285674,289070,293638,298370,303139,306906,311814,317041,325323,332507,341435,350201,361498,372217,381142,388060,395904,403599,410121,415748,420172,427196,433044,438507,440937,445118,452069,460775,469419,477437,483465,488297,492942,496675,501171,504119,508623,511009,511582,511478,509240,509285,510553,513729,513430,511249,508162,507788,506450,504517,500623,495678,489469,482819,475646,467925,459601,450395,440883,430725,419985,409831,399053,388753,382239,375403,369704,360658,357601,356675,355944,351720,347775,347364,350478,355333,358396,360153,360999,364696,365172,364896,364530,367402,373008,373246,372100,368346,363786,358902,353972,352107,350633,348984,347359,346403,343116,342129,339429,339964,341370,345635,350309,352043,353342,353986,355540,356707,358524,360288,363761,364962,366850,369602,373502,379374,383011,390137,397055,405469,412478,420073,428811,439100,448444,453145,455423,455117,457925,458126,458197,457604,458386,458918,460617,458425,456091,452970,454780,457195,460524,463432,467665,468239,469775,470715,469843,471715,473501,479308,482912,488919,492940,496974,499663,506486,511900,516661,520773,524727,531096,535449,536952,536523,538053,541180,542286,540222,539376,540719,542784,545637,547866,550893,556523,561834,566174,568795,572888,579030,585361,590159,592007,591909,588646,587296,586516,586648,586564,584176,583267,582625,585735,589687,589830,589606,591651,594921,596794,597918,601197,607011,612276,618023,619942,621964,628742,637084,645752,653018,661138,670143,678348,686779
96273,1867,91016,Zip,CA,CA,Monrovia,Los Angeles-Long Beach-Anaheim,Los Angeles County,195254,195440,195778,196357,196965,197439,198079,198590,199116,199492,200017,200377,199887,199328,198770,198863,198826,198890,199019,199514,199728,200249,200487,201448,203240,205530,207723,209429,210993,212413,213295,214536,216587,218492,220366,221741,223939,226089,228084,229511,231685,234710,238001,239539,240540,241923,244316,246032,247553,248532,250506,252610,254536,256043,257625,260550,263206,265547,267394,270048,272173,274641,276426,279064,281605,284509,287035,289377,291637,294604,297385,300230,303045,306199,310320,314661,319101,323373,328245,333382,338937,344498,350508,356206,361511,366684,371682,375821,380349,384695,390737,397192,403763,409152,415839,423495,432599,440739,448878,458700,469140,479101,486792,493641,502116,510792,517730,523988,529855,539041,547798,556242,563270,571571,581481,591758,601996,612371,620547,626896,632232,635473,639295,641197,644874,646724,648001,648874,646558,645232,645465,648404,649220,648662,647082,648021,647208,646761,643233,638343,631631,623099,615080,607427,601793,595094,586371,574181,561861,551383,542085,534106,529350,526236,520381,509019,500161,495389,493070,490382,487806,486018,486378,488189,489950,491576,496286,504233,508239,508551,509444,512632,517461,516791,515134,511988,508687,503521,496759,492916,491420,490380,487550,484620,479797,478498,476512,474595,472360,470266,470251,467270,464757,462955,462530,462395,463133,464055,465151,466088,467992,474103,479935,489111,495335,504260,511963,521541,530102,540244,551594,565317,576489,582799,586401,587451,591257,591762,594014,594884,597725,598687,601359,599890,599957,598801,601460,603756,607226,611244,615723,617044,619577,621720,622667,624124,625461,629304,633041,637977,640613,643388,644787,649733,651623,653483,652489,653862,657214,661949,664264,666123,669678,673132,676896,679333,683919,688197,694613,701494,706299,710201,714895,720528,725331,730816,736291,740585,743988,748112,751368,750716,750683,751111,753243,752731,752386,748547,743155,740059,743080,748570,748459,747564,745607,747258,747698,750828,754536,759776,766298,772467,774580,774897,780008,787942,797328,804452,812104,819230,826504,834871
96247,1905,90815,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,192739,193203,193485,193965,194196,194567,195331,195937,196313,196399,196661,196972,196598,195961,195486,195869,196590,197140,197411,198207,199170,200447,201263,202353,204394,206903,209450,211112,212806,214351,215492,216609,218253,220543,223258,225689,228223,230615,232704,235100,237593,240780,244216,246606,248852,250352,252426,254240,256348,258137,260673,262701,264760,266222,268142,270882,273485,275716,277650,279497,281271,283308,285355,288175,290998,294423,297084,299331,301239,304637,308198,312461,316189,320567,324727,329335,333696,338833,344279,350812,357458,363765,369875,375598,381189,385765,390976,395341,399970,403058,408153,413527,419691,424671,431586,439387,448798,457918,467240,478285,491677,505586,517808,527913,538737,549113,557787,565442,571865,581066,588791,596344,600657,606279,612516,620685,629267,639146,645979,651434,656397,659973,664920,667728,672674,674894,676000,675534,671563,667968,665493,665741,663878,661232,658810,658085,655591,651714,647055,641057,634418,625485,618563,611164,604898,595898,583078,568940,554579,543909,533696,525725,520986,518147,512707,503248,496344,494203,494663,493679,492904,494300,496350,499815,500735,502272,505089,511207,513901,513102,513346,515885,520602,517569,514158,508278,505186,500428,494982,489921,486773,484267,480328,475254,467936,465610,464131,463177,460241,456770,455828,453737,452919,451840,451737,452606,455369,457799,459790,462145,466182,473417,479003,487630,492745,501860,510507,522123,531909,541634,550925,560258,568060,571980,576004,576933,581225,581237,582290,580729,580104,579550,581177,581742,582284,582907,585741,589045,593130,597589,602086,603097,605265,606597,608529,610914,613598,617826,621285,626569,628624,631344,632432,637774,641490,645917,647010,648799,652284,656414,658380,659028,662575,665429,668749,670216,674376,677787,682419,686693,690012,693028,698102,703976,707874,712585,716917,721627,724367,727151,727952,727434,725554,725027,724088,722193,720937,717328,715591,715468,721341,726581,727532,725335,725019,727938,730339,734014,738724,745767,751466,756147,757103,759107,765730,776039,786218,793797,802127,810340,818389,826451
97317,1988,93534,Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136268,134721,133463,130368,127345,123995,121891,120660,120708,120576,120544,120160,119866,119316,118621,119165,120143,122440,122899,122929,121745,121329,120995,120821,120633,120967,121356,120732,119910,118176,117598,116324,114947,113321,111889,111674,111725,111863,111701,111790,112139,113081,113949,115425,116891,118595,120611,122287,124276,125973,129025,132045,135321,137776,140656,143815,147783,151388,154398,156834,158601,160560,161272,162397,163122,164651,165807,166957,167413,167510,167885,168763,170001,171591,173239,174755,175257,176230,176909,177484,177730,178650,180058,181728,183697,185058,186427,187398,189524,190928,192721,194143,196441,199162,201997,203847,205366,207223,209316,211547,213536,216301,218971,221799,224238,226057,227602,230259,233052,236051,239051,242248,245132,247322,249386,251697,253379,254657,255426,256321,256971,257597,257115,256828,257252,259438,261818,262599,262761,262995,264131,265227,266880,268889,271454,273954,276206,277454,278816,281504,285300,289630,293826,298008,302114,306199,310808
96010,2011,90029,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,146138,147140,147541,148336,148872,149296,150140,149815,150485,150621,151065,150833,150691,150723,151206,151892,152785,153263,153639,155371,156075,157588,158714,160636,162014,162551,162969,163599,164450,166131,167155,169001,170254,171102,171803,172819,174576,175951,176693,177788,179039,181023,182417,183000,183336,184710,186524,188593,191191,194779,199651,203065,206150,207675,212053,215410,221151,224453,227733,229419,230790,233722,236259,239516,242699,245689,247334,248258,249033,251077,254760,258718,263044,264504,265708,268456,272197,278488,283179,290849,295412,301953,306037,312537,316917,322631,328797,334719,340485,345283,352652,358935,367619,374970,384746,393405,404025,414767,425837,436287,446200,454262,460977,470043,480604,488217,493100,497435,504470,512588,520801,529523,539197,550411,563800,571948,579320,589041,598538,607148,610496,613395,615498,617648,619867,621866,621142,624174,624344,625134,625825,628054,629960,631145,631953,633963,634068,632377,628669,621241,614549,606025,600692,596593,593266,586981,577372,567740,558974,552608,546347,539739,532428,526145,516555,503921,493542,488192,484671,478245,471942,468620,469331,472686,474157,475025,477807,482288,485566,485499,488302,489074,490247,482897,474409,468503,469373,472565,471150,468451,465583,462126,456112,452907,449494,453912,457246,457451,451641,444096,441429,439253,438284,439072,443418,447533,451924,451932,452089,452114,457063,464942,473260,483021,488713,497716,505219,518685,530156,540835,552826,566853,578825,583340,588180,591808,600849,604455,607214,605463,606764,610684,615282,615626,616129,620289,625091,631252,640584,651238,662176,667615,672754,679098,684891,693966,700182,708031,713675,723471,727507,734101,736940,744417,751395,758245,762774,767029,773053,781643,787786,789309,792682,794974,799312,804982,811080,815317,818275,824081,836839,849766,866968,879589,888008,894527,905338,914893,925107,936602,951088,958454,955240,951444,949693,952212,959889,966829,971507,976099,984671,998581,1006252,1008531,1002652,1000907,1003277,1010551,1012744,1017198,1024752,1033832,1036812,1036042,1039436,1050466,1072085,1091127,1105508,1115744,1129109,1142605
96046,2030,90065,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,177876,177825,177683,177974,178179,178447,178342,177909,177626,176942,176610,175832,174671,173433,172406,171483,170786,170501,171176,172361,173048,173984,174377,175721,177455,179919,182649,184698,186441,187049,186880,187022,188144,189953,191782,193153,194982,196420,197515,198509,199818,202101,204509,206110,207027,207994,209841,211701,213542,214757,216772,218717,221158,223146,225437,227839,230443,232596,234656,236390,237850,239773,241723,243964,245302,246921,248530,250284,251846,253775,256095,259274,262421,266248,269573,273986,279326,285478,291176,297260,303536,310973,318113,324972,331373,336564,342356,346661,350902,354404,360357,366849,373379,377485,382465,387786,395425,403602,412858,423600,435253,446446,455683,463933,473539,484117,494123,503703,511336,520926,528526,536468,542775,550992,561093,572097,583464,594901,603119,609868,615570,621082,627718,632582,638365,642555,644282,644656,640594,638452,638266,640182,639879,636834,634363,634107,633942,632115,629058,625246,622226,616455,611327,605488,601435,595267,585165,572871,559675,548500,537159,526957,518802,510569,500572,488301,480497,476307,473484,469653,465033,462676,460500,460410,459744,461996,464322,467287,464501,460768,460295,461356,465158,461832,461360,458195,456033,451151,446456,444463,446084,447968,447965,446173,442312,443207,442640,443372,441860,440762,441850,442253,442712,441232,438800,438094,439677,442623,446294,448205,452933,459279,466466,474739,481135,492190,503062,516556,526620,536453,546378,560031,571149,579362,583673,585803,588337,587682,589956,591098,594100,595012,597566,596782,597673,598520,604074,609815,617875,625218,632095,634692,639242,644931,650226,655914,660433,666848,671451,678222,681875,687802,691652,699572,704915,709896,712034,715762,721100,727790,731380,734144,739045,742138,746022,749787,757078,763598,770321,776745,783582,789467,797666,804617,811042,820247,830041,838355,842586,847973,853521,857870,857454,855734,856275,857531,861020,856787,853139,851257,857108,862988,859204,852236,847212,849061,854616,861815,869249,874850,880183,884823,886670,888198,897260,909626,922983,932221,937100,940954,943983,952581
96451,2032,91606,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,161770,161921,162168,162507,162670,162455,162271,161976,161787,161287,160918,160360,159439,158314,157274,156956,156832,157324,158071,159254,160059,161254,162056,163427,165002,167246,169199,170238,171486,172364,172824,173064,174121,175259,176649,177638,179538,181071,182598,184149,185427,187299,189296,190929,192070,193570,195808,197989,199742,201373,203357,205623,207958,210362,212434,214926,216964,218664,220245,222526,224799,227066,229051,231147,233302,235480,237992,240877,244055,247492,250322,253142,255946,259490,263184,267638,271693,275842,280102,284036,288768,293887,300192,305612,310659,314778,319550,323290,327767,331999,337871,344495,350579,355594,361350,368674,377528,386259,395640,405870,417586,428614,438355,447000,456711,466155,473975,481115,487142,495769,502918,511375,517894,526198,535622,545717,556211,567654,577102,584800,591945,597842,605642,610892,618214,623475,626635,628827,627649,627501,627707,629769,629797,627910,624360,622621,619863,617660,614657,609526,602943,592914,583133,573138,564158,554403,541739,527731,510618,494446,476726,461344,448229,438028,428751,415886,404450,395501,388339,380175,372568,367233,365203,365226,365184,364442,363689,366505,368189,367775,368499,370520,376137,375638,373724,369615,368242,366768,364067,360380,358075,356577,354789,352198,347338,346523,346010,345379,342049,339194,339310,340323,341232,341840,340858,341195,342425,344496,346695,348993,352175,356607,359646,364390,367607,374558,384018,395173,404236,412539,420906,432624,442881,451101,457644,461008,466186,467507,469098,469257,471614,473785,476998,475948,476660,476465,480477,485080,490781,495524,499194,500099,502532,505371,509220,514386,518912,523865,526380,529988,531404,534643,537532,543908,548033,551840,551743,552422,554719,559991,563760,566805,571140,575330,579470,581587,585376,588088,594065,600233,606752,610771,617552,623806,629785,635900,643109,649883,655254,660774,664608,665990,664787,665640,666778,668131,668961,666646,662858,661564,664850,671631,675195,677717,678382,678145,677017,679316,685323,694021,703196,710256,714678,716985,722484,730378,741384,753105,765270,775077,782559,790094
96127,2042,90291,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,232770,234403,235306,237075,237728,237913,238257,238255,238550,238536,238853,238578,237891,236773,236586,237268,239326,241921,244859,248520,252218,256290,259719,264608,269749,275043,279022,282480,286545,290725,294077,297529,300536,303832,307329,310144,314227,317251,320749,323521,325760,328978,332473,335513,338363,341275,345061,348197,351156,354496,358377,362078,365992,369272,371961,374337,376799,380089,383949,389000,393750,398171,402153,407116,412084,416278,420491,425612,431581,437710,442936,447197,450707,454957,460101,465261,470528,477933,486965,495453,501634,507070,512585,519430,526313,532810,539901,545399,550606,553821,558705,565214,573684,581110,591186,601598,613477,624273,634886,649923,667386,684380,698178,709947,724024,738360,749613,758321,766930,780264,793287,803779,811437,822821,838736,856581,873817,890721,904626,919086,931304,940927,950010,958043,968845,975346,977380,975567,970180,969117,969821,970980,968318,964565,961907,960326,956359,949460,939729,931413,922760,915703,908140,904026,897077,887802,872999,859006,844336,835418,828191,821723,817296,804978,794205,775200,771271,770453,772659,769041,764692,764504,763295,766375,767366,772449,775807,781462,778337,768931,764631,762913,768560,761400,758312,751787,747576,743246,737070,736370,736008,740512,739263,739775,734376,735576,734736,733458,730372,725959,724842,723678,721800,721059,722562,726635,731460,737082,745641,747686,753519,761842,777665,795017,815035,839841,862154,884129,902889,925179,942717,972617,999762,1024110,1043232,1054724,1066506,1068363,1078732,1089459,1107906,1122547,1139082,1148847,1160290,1178250,1195678,1216260,1237782,1262566,1284459,1300170,1318712,1336777,1359968,1387137,1409894,1429412,1445338,1470435,1491814,1518049,1538042,1565716,1579887,1595111,1604165,1617703,1639702,1662484,1683770,1695376,1705535,1710387,1718155,1728254,1751156,1777247,1804721,1827689,1848451,1868426,1894838,1921766,1949682,1977209,2007404,2030486,2050076,2064545,2082057,2096640,2098035,2098020,2101981,2109057,2113897,2108204,2111667,2122705,2147939,2172619,2190152,2199502,2208646,2218438,2228404,2241162,2251363,2266523,2273171,2280951,2269411,2258372,2249152,2246654,2248405,2247468,2239715,2225202,2210169,2194089
